time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.720000000000003,-4.49798374875,4.48762230323,20.5909360053,0.154839781501,0.11773523053,0.0,-3.56290368363,3.44504901216,4.73483014904,-0.00422178911908,-0.11922056097,0.0,444.1442272194642,443.57354784582117,445.1547957919929,443.3157452530033
3.780000000000003,-4.71429312986,4.69691015702,20.8758347814,0.154461062709,0.110627411604,0.0,-3.64687808937,3.53108669075,4.76175368731,-0.0108597110009,-0.116992617028,0.0,447.366181997879,447.53507944232524,445.9941100259146,445.451629952212
3.840000000000003,-4.93576094381,4.91164858598,21.1643766862,0.153686861112,0.103835817608,0.0,-3.73476985993,3.62663760511,4.85595352067,-0.0173405963349,-0.106515585691,0.0,467.49770215552013,468.30272478039086,467.68461336244513,467.1796028856653
3.900000000000003,-5.16222298144,5.13183497203,21.4569653524,0.152963098324,0.0971924830239,0.0,-3.81347469981,3.71271330789,4.8969006599,-0.00317848163143,-0.120835935692,0.0,452.5290399581403,451.36385116752143,451.25861093382684,452.4006839476585
3.960000000000003,-5.39309137278,5.35681696199,21.7498094473,0.153599039888,0.0904165488203,0.0,-3.88172065607,3.78665906138,4.86481395351,0.0293415453118,-0.100562456816,0.0,427.5469127006553,429.2589375053983,427.140009452802,429.90491915338174
4.020000000000002,-5.62839293791,5.58695565691,22.0453779499,0.155636588004,0.0840062105971,0.0,-3.96109188923,3.8846627206,4.98688400796,0.0418821007076,-0.123928115296,0.0,478.31784336594575,476.5252900901465,475.2126142948455,476.17345870720163
4.080000000000001,-5.86805528643,5.82246591102,22.3448442889,0.158135800568,0.0774574595569,0.0,-4.02718029581,3.96582254822,4.99531538858,0.0411925920521,-0.0894870686679,0.0,439.894815733332,442.72679731980827,443.7802950147548,443.7246126484874
4.14,-6.11177736086,6.06324237712,22.6471158409,0.160471681748,0.0725539876742,0.0,-4.09647096432,4.06014887462,5.07995452466,0.0339760844402,-0.0695277639316,0.0,466.1100381304219,467.66230505469593,466.38472151182617,465.82130529717364
4.199999999999998,-6.35951671965,6.30955178681,22.9535031066,0.162827889346,0.0686354010192,0.0,-4.16122106479,4.15024100442,5.13264363936,0.0481756326337,-0.0579874002635,0.0,457.26638260564073,458.18190457111467,456.884983445337,458.0166148802218
4.259999999999997,-6.61088472352,6.56080307851,23.260047999,0.165607212071,0.0655200402197,0.0,-4.21757642549,4.2249771554,5.0856937163,0.0423315018326,-0.0419425788162,0.0,424.8044089465093,426.17637156427554,427.0831329911596,426.58563337936795
4.319999999999996,-6.86573703857,6.81688953691,23.5657054474,0.168485000429,0.0637009746478,0.0,-4.27740568531,4.31136554064,5.10269389638,0.0573448100179,-0.0137127956591,0.0,446.2015372863362,448.5002349948358,445.4336048519077,446.6612833609633
4.379999999999995,-7.1239235093,7.07754075407,23.8685358101,0.172052185462,0.063167848166,0.0,-4.32888609916,4.37724633935,4.99206992731,0.0633657647809,-0.000652183936043,0.0,403.14677491439045,404.3255444449546,404.8710206228123,405.4153501164957
4.439999999999993,-7.3853463796,7.34254448442,24.1668169149,0.175503761909,0.0626566543291,0.0,-4.38529060166,4.45642998109,4.95066080274,0.0420759880169,-0.0329457067505,0.0,428.5421529479074,425.7877360604251,428.29650953136934,426.48390348961993
4.499999999999992,-7.65036905113,7.61292185747,24.4659188256,0.178162168777,0.0608641983882,0.0,-4.44869559238,4.55622159378,5.01893172094,0.0484305999749,-0.0243483215818,0.0,462.6708298610089,463.3470934997114,461.4013328769141,461.90386785434833
4.559999999999991,-7.91899100212,7.88875344523,24.7659716539,0.181535118995,0.0599430400171,0.0,-4.505383077,4.63833687302,4.98286667474,0.0684433892218,-0.00165405451557,0.0,429.34089519154116,431.26250775157524,428.7908288672953,430.4901575935952
4.6199999999999894,-8.1911271188,8.16986591145,25.0655601961,0.185652270721,0.060035160048,0.0,-4.56589881568,4.73230133377,5.00308452816,0.0689683306225,0.00725339256395,0.0,448.6990083195059,449.4216824102411,447.49998866473555,447.54624453117697
4.679999999999988,-8.46677305916,8.45622995265,25.3640083079,0.189405508024,0.0601120227815,0.0,-4.62242459331,4.81340196458,4.94526329083,0.044908486968,-0.0146696812734,0.0,423.7683942083796,421.8792636641513,425.05645576918664,422.9919582061955
4.739999999999987,-8.74596948561,8.74794039297,25.6612923827,0.193411918219,0.0591950816268,0.0,-4.68413504205,4.91044101873,4.96391784541,0.0920052974142,-0.0165366915968,0.0,448.70408985978764,448.5525692990426,446.05701469146936,449.8902124013848
4.799999999999986,-9.02871308311,9.04500861794,25.9570206874,0.199012815778,0.0582210862054,0.0,-4.7406969928,4.99220060263,4.89381286368,0.0959055864232,-0.0156332225354,0.0,419.54150735588917,419.62003659810483,419.7040232476518,420.05039280116017
4.859999999999984,-9.31501637343,9.34759287274,26.2512053431,0.204549040535,0.0569520621663,0.0,-4.8027448973,5.09428994023,4.91197160521,0.0837808433402,-0.0354588570965,0.0,450.2296335681015,448.6223533406156,448.3393052928935,447.3599506883283
4.919999999999983,-9.60483492777,9.65564396433,26.5429341871,0.209484024552,0.0547166622964,0.0,-4.85786255318,5.17440738528,4.81264855912,0.0789990169911,-0.0411182694999,0.0,411.44489994460844,410.94264251594507,409.2357164293001,408.81587709341875
